datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm2_5,site_name,temperature
2025-07-09 22:00:00,aq_g5_120,hourly,78.552,6.61498,3.50602,airqo,36.69,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.1185
2025-07-09 23:00:00,aq_g5_120,hourly,78.03600000000002,6.61498,3.50602,airqo,26.38,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.448
2025-07-10 00:00:00,aq_g5_120,hourly,80.07105263157895,6.61498,3.50602,airqo,41.13,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.52578947368421
2025-07-10 01:00:00,aq_g5_120,hourly,79.9155,6.61498,3.50602,airqo,41.3,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.813
2025-07-10 02:00:00,aq_g5_120,hourly,81.43947368421054,6.61498,3.50602,airqo,47.89,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.35789473684211
2025-07-10 03:00:00,aq_g5_120,hourly,80.61200000000001,6.61498,3.50602,airqo,55.68,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.8175
2025-07-10 04:00:00,aq_g5_120,hourly,81.555,6.61498,3.50602,airqo,12.54,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.4075
2025-07-10 07:00:00,aq_g5_120,hourly,81.0621052631579,6.61498,3.50602,airqo,74.35,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.20315789473684
2025-07-10 08:00:00,aq_g5_120,hourly,71.7090909090909,6.61498,3.50602,airqo,52.49,,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.059090909090905
2025-07-10 13:00:00,aq_g5_120,hourly,66.44,6.61498,3.50602,airqo,24.27,,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.71
2025-07-10 14:00:00,aq_g5_120,hourly,66.89,6.61498,3.50602,airqo,33.44,,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.144444444444446
2025-07-10 15:00:00,aq_g5_120,hourly,67.13444444444445,6.61498,3.50602,airqo,18.98,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.9
2025-07-10 16:00:00,aq_g5_120,hourly,69.01666666666667,6.61498,3.50602,airqo,34.63,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.551111111111112
2025-07-10 17:00:00,aq_g5_120,hourly,71.54555555555555,6.61498,3.50602,airqo,32.32,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.41222222222222
2025-07-10 18:00:00,aq_g5_120,hourly,72.5,6.61498,3.50602,airqo,117.79,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.25230769230769
2025-07-10 19:00:00,aq_g5_120,hourly,76.0057894736842,6.61498,3.50602,airqo,82.27,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.20368421052632
2025-07-10 20:00:00,aq_g5_120,hourly,76.513,6.61498,3.50602,airqo,13.69,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.3195
2025-07-10 21:00:00,aq_g5_120,hourly,78.44947368421053,6.61498,3.50602,airqo,75.76,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.87894736842105
2025-07-10 22:00:00,aq_g5_120,hourly,78.85894736842104,6.61498,3.50602,airqo,62.07,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.061052631578946
2025-07-10 23:00:00,aq_g5_120,hourly,79.78,6.61498,3.50602,airqo,24.69,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.818000000000005
2025-07-11 00:00:00,aq_g5_120,hourly,80.08000000000001,6.61498,3.50602,airqo,63.84,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.918
2025-07-11 01:00:00,aq_g5_120,hourly,80.25684210526316,6.61498,3.50602,airqo,30.11,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.86947368421053
2025-07-11 02:00:00,aq_g5_120,hourly,79.7585,6.61498,3.50602,airqo,125.41,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.034
2025-07-11 03:00:00,aq_g5_120,hourly,79.64736842105262,6.61498,3.50602,airqo,52.18,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.993684210526315
2025-07-11 04:00:00,aq_g5_120,hourly,79.971,6.61498,3.50602,airqo,35.24,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.788
2025-07-11 07:00:00,aq_g5_120,hourly,82.24833333333332,6.61498,3.50602,airqo,14.48,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.915
2025-07-11 08:00:00,aq_g5_120,hourly,76.08368421052631,6.61498,3.50602,airqo,11.6,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.524210526315787
2025-07-11 09:00:00,aq_g5_120,hourly,73.237,6.61498,3.50602,airqo,44.33,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.333
2025-07-11 10:00:00,aq_g5_120,hourly,73.03300000000002,6.61498,3.50602,airqo,32.75,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.8725
2025-07-11 11:00:00,aq_g5_120,hourly,73.0375,6.61498,3.50602,airqo,36.24,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.1485
2025-07-11 12:00:00,aq_g5_120,hourly,69.11473684210527,6.61498,3.50602,airqo,51.19,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.70421052631579
